Oceans,Regions,Latitude,Longitude,Date,Concentration
Southern,Arctic,37.73743049541292,-18.111717587037695,2015-07-01 11:07:46.433216608,7.38499207232869
Atlantic,South Atlantic,29.477007147841025,4.585129302681064,2015-07-04 00:30:15.307653824,8.79191174033956
Atlantic,North Indian,23.712499693668345,40.62771862681099,2015-07-06 13:52:44.182091040,6.974005105745015
Atlantic,Antarctic,23.56445614177389,7.107295117416221,2015-07-09 03:15:13.056528256,2.479288854068004
Southern,North Pacific,39.511415701769856,-34.57008357423523,2015-07-11 16:37:41.930965472,78.7025621869456
Pacific,North Pacific,12.403294421674183,80.40910021877264,2015-07-14 06:00:10.805402688,21.23183937294135
Atlantic,Arctic,-31.387644764344863,-115.11142656798849,2015-07-16 19:22:39.679839904,12.518520226667132
Atlantic,South Atlantic,35.28713643557068,-40.64652458530846,2015-07-19 08:45:08.554277120,4.92710381866841
Indian,North Atlantic,52.00335695249434,-120.94561905249132,2015-07-21 22:07:37.428714336,6.7409846543043335
Pacific,North Indian,-34.78438088691155,2.38030908176192,2015-07-24 11:30:06.303151552,2.2898027415155155
Arctic,South Pacific,2.636773603845671,71.09021951128808,2015-07-27 00:52:35.177588768,11.821724286401516
Southern,South Atlantic,58.88095049864902,0.5012359422292595,2015-07-29 14:15:04.052026016,10.341697864869747
Atlantic,South Pacific,-22.175404032664982,105.96683852916307,2015-08-01 03:37:32.926463232,6.010110157663299
Indian,South Atlantic,-54.825261181128646,94.68698321364027,2015-08-03 17:00:01.800900448,7.613442425656525
Southern,North Atlantic,28.594939651187197,-122.41529725194793,2015-08-06 06:22:30.675337664,5.482038847306743
Indian,North Atlantic,51.98004633998525,1.6165960492905052,2015-08-08 19:44:59.549774880,4.508056329465591
Pacific,Arctic,-45.69723841110804,21.542794410237033,2015-08-11 09:07:28.424212096,3.3994465131032174
Atlantic,Arctic,38.67027602501635,-140.0769526279628,2015-08-13 22:29:57.298649312,2.6622790260745166
Indian,North Atlantic,30.091009882011612,151.18685171268717,2015-08-16 11:52:26.173086528,3.6623177370462163
Atlantic,South Indian,28.563578873549982,-31.767270906501402,2015-08-19 01:14:55.047523744,3.954567647163163
Indian,North Atlantic,-31.508998014064524,79.47079857994837,2015-08-21 14:37:23.921960960,21.959490762330176
Southern,North Pacific,-47.04399023779273,153.13921715712328,2015-08-24 03:59:52.796398176,3.980303282277725
Southern,North Pacific,31.861762322350295,-42.863735110027186,2015-08-26 17:22:21.670835392,0.966461875278573
Atlantic,South Indian,-24.607820271838733,-150.88689150044183,2015-08-29 06:44:50.545272608,9.891660391024145
Pacific,Antarctic,36.47503574969209,-46.20638535532245,2015-08-31 20:07:19.419709856,13.785380099839633
Southern,North Indian,-43.00635853648747,-62.73467191784424,2015-09-03 09:29:48.294147072,19.46787365652849
Arctic,Antarctic,-18.633116520508672,-127.49071175670589,2015-09-05 22:52:17.168584288,8.724753215110187
Pacific,South Pacific,-50.06901177283487,-145.51007191672124,2015-09-08 12:14:46.043021504,2.3629034535848437
Southern,Antarctic,61.900904605231936,-129.02307277932417,2015-09-11 01:37:14.917458720,3.3236725943447922
Arctic,South Atlantic,25.643770940927446,-40.1667164221699,2015-09-13 14:59:43.791895936,13.465948133604027
Atlantic,Antarctic,42.60302359080502,-66.25670567921549,2015-09-16 04:22:12.666333152,31.78643988380767
Atlantic,South Atlantic,42.0953220667876,-155.59672138180827,2015-09-18 17:44:41.540770368,2.3563331614063894
Atlantic,South Indian,-58.22190535639626,-52.15204248631536,2015-09-21 07:07:10.415207584,9.13321523086761
Pacific,North Pacific,42.04522242500808,137.3984496901212,2015-09-23 20:29:39.289644800,4.242104817500939
Pacific,Arctic,36.34633901251817,-118.23843025481152,2015-09-26 09:52:08.164082016,3.241155532501507
Arctic,South Atlantic,-43.46346448608849,-37.461205506969335,2015-09-28 23:14:37.038519232,7.652227684290879
Pacific,North Pacific,30.57757500492281,139.08360070299196,2015-10-01 12:37:05.912956480,6.464675375764907
Pacific,North Indian,50.46789636146323,-67.68777540675654,2015-10-04 01:59:34.787393696,0.975666400142449
Atlantic,South Pacific,30.740606571695515,-40.53093057416842,2015-10-06 15:22:03.661830912,9.039395428421805
Atlantic,North Indian,40.29568828072335,-79.56828061863912,2015-10-09 04:44:32.536268128,10.25838795882462
Southern,South Indian,-59.03755037616413,114.05520952699267,2015-10-11 18:07:01.410705344,15.600792858347495
Pacific,Antarctic,12.708270393889048,61.83646576429048,2015-10-14 07:29:30.285142560,4.167409206604989
Pacific,Antarctic,34.82686597217288,153.238504152839,2015-10-16 20:51:59.159579776,1.510087333585799
Indian,North Atlantic,-30.230999153756326,1.4570326904978006,2015-10-19 10:14:28.034016992,4.848602069294449
Atlantic,North Atlantic,42.79812876763945,-107.73181829896936,2015-10-21 23:36:56.908454208,14.968173237657847
Pacific,North Atlantic,18.10951536256883,-122.29434942450166,2015-10-24 12:59:25.782891424,6.84921590990541
Atlantic,North Indian,6.404635333081185,113.14602696511893,2015-10-27 02:21:54.657328640,17.27581222962726
Pacific,South Atlantic,58.78563776429246,119.84462021685471,2015-10-29 15:44:23.531765856,2.0119346542505614
Pacific,South Pacific,-58.144752506726206,145.4047222621397,2015-11-01 05:06:52.406203104,16.64479091856445
Atlantic,North Atlantic,36.53521497734393,-65.79130047231996,2015-11-03 18:29:21.280640320,9.478682185261656
Atlantic,South Indian,-51.33912864223001,5.778296043045401,2015-11-06 07:51:50.155077536,5.181518812201898
Southern,South Indian,32.49698675971558,126.80522853251797,2015-11-08 21:14:19.029514752,21.549509135234143
Atlantic,North Atlantic,42.180063970057695,76.12352707112248,2015-11-11 10:36:47.903951968,9.39355837289639
Atlantic,Antarctic,40.46656689334159,-133.9516177921535,2015-11-13 23:59:16.778389184,2.761553159326561
Indian,North Atlantic,11.88309616512601,70.75404805964143,2015-11-16 13:21:45.652826400,19.724746910577558
Pacific,South Pacific,-44.043792892299344,166.72127737855675,2015-11-19 02:44:14.527263616,5.8024827087361945
Indian,North Atlantic,20.417604995143186,121.73369953548851,2015-11-21 16:06:43.401700832,7.66716135802564
Pacific,South Pacific,-10.990879402337466,151.8643798372026,2015-11-24 05:29:12.276138048,3.116487081310151
Southern,South Indian,49.325866043661314,12.895554771490412,2015-11-26 18:51:41.150575264,7.016905734450615
Pacific,North Atlantic,39.51327015553634,-67.76980553617774,2015-11-29 08:14:10.025012480,2.8689272624201982
Atlantic,North Indian,-35.95710616247484,-165.98386537582638,2015-12-01 21:36:38.899449696,6.220225777261229
Pacific,Arctic,-25.79970316212207,94.81812209686335,2015-12-04 10:59:07.773886944,7.61926320308826
Southern,North Indian,-16.20120124311014,43.090507945546904,2015-12-07 00:21:36.648324160,13.541703983353264
Atlantic,South Indian,32.55672301694133,-142.12684236357487,2015-12-09 13:44:05.522761376,1.8101161201461005
Atlantic,South Pacific,-49.845740462349696,-26.1305567324246,2015-12-12 03:06:34.397198592,20.145854131171795
Pacific,North Indian,56.83009699428091,179.17063871803686,2015-12-14 16:29:03.271635808,20.786468861666354
Indian,South Pacific,24.057646894321152,-53.741336596469644,2015-12-17 05:51:32.146073024,6.1166280805785105
Pacific,North Indian,28.1790488642622,-122.90619491427924,2015-12-19 19:14:01.020510240,8.406918888189168
Arctic,North Indian,29.074778911867288,-170.28538708734277,2015-12-22 08:36:29.894947456,10.03946718187712
Pacific,South Pacific,-16.046146754207033,87.89967449337925,2015-12-24 21:58:58.769384672,8.031484172192066
Pacific,South Atlantic,57.678336430046656,-1.8553920169089824,2015-12-27 11:21:27.643821888,13.509989674461591
Pacific,North Indian,-26.394187220784442,-77.50873120048001,2015-12-30 00:43:56.518259104,5.01664051264508
Atlantic,North Atlantic,53.66486464021818,3.0022846752548586,2016-01-01 14:06:25.392696320,3.45516974680956
Atlantic,Arctic,-55.983374065729,-107.48775282379108,2016-01-04 03:28:54.267133568,11.33809204772511
Pacific,South Indian,-20.788840901448097,89.96589649884899,2016-01-06 16:51:23.141570784,1.6066619694186302
Indian,South Atlantic,-19.969520399771795,97.1063861908593,2016-01-09 06:13:52.016008000,13.722605565252751
Atlantic,South Pacific,27.36544907455549,-141.59730939349132,2016-01-11 19:36:20.890445216,15.219585196103228
Atlantic,South Atlantic,5.0905616133902845,173.37983603127583,2016-01-14 08:58:49.764882432,3.3794312574888825
Atlantic,North Pacific,31.275106162574723,-125.67629188714248,2016-01-16 22:21:18.639319648,30.63327096275896
Atlantic,North Pacific,-2.465795133977786,68.6907447501846,2016-01-19 11:43:47.513756864,5.200949536632834
Atlantic,North Indian,10.21517221716661,-2.1938421926320117,2016-01-22 01:06:16.388194080,4.771969960783047
Pacific,North Indian,-38.681563645346834,-13.148016756959585,2016-01-24 14:28:45.262631296,3.8438664575843253
Pacific,North Atlantic,-49.92269772691185,-111.32130527398093,2016-01-27 03:51:14.137068512,11.566398753074372
Arctic,Arctic,31.181486704105215,-132.2356203907824,2016-01-29 17:13:43.011505728,4.9960054577004565
Southern,South Indian,22.502587358618243,-127.08525666465839,2016-02-01 06:36:11.885942944,1.75569725934565
Atlantic,South Atlantic,44.30687162772213,-143.98441760519597,2016-02-03 19:58:40.760380192,10.398056763277413
Pacific,North Pacific,-25.50434768219918,-61.075766964602906,2016-02-06 09:21:09.634817408,5.521823018910754
Indian,North Indian,-34.05362554598721,-172.68823157999356,2016-02-08 22:43:38.509254624,21.88772789546218
Atlantic,Antarctic,-40.92892514162421,122.73296205234651,2016-02-11 12:06:07.383691840,10.062013303682765
Pacific,Antarctic,-34.734521096420075,102.83788009835882,2016-02-14 01:28:36.258129056,9.642253245933613
Pacific,South Indian,-17.808252215775035,107.53364658335002,2016-02-16 14:51:05.132566272,20.37904218543368
Indian,South Atlantic,39.0511742029588,136.3938966485864,2016-02-19 04:13:34.007003488,8.671271904549219
Indian,North Indian,-14.769219173883114,95.42839723696841,2016-02-21 17:36:02.881440704,16.15449869262764
Pacific,North Indian,31.115458519598796,146.44247876570992,2016-02-24 06:58:31.755877920,3.858015243659065
Pacific,North Pacific,42.20768407297251,-113.30680343729064,2016-02-26 20:21:00.630315136,38.32256899401956
Pacific,North Pacific,26.153842877923154,-43.018028096819435,2016-02-29 09:43:29.504752352,9.732118707592994
Indian,North Indian,66.0918373581219,-23.419609053345102,2016-03-02 23:05:58.379189568,2.2216889174303325
Pacific,South Pacific,-11.909099403284078,117.69260722806999,2016-03-05 12:28:27.253626784,8.48123827611115
Pacific,North Indian,-57.95965840548196,-75.82293950194992,2016-03-08 01:50:56.128064032,8.905473780897976
Indian,South Indian,-35.82622725989539,-71.02419511526237,2016-03-10 15:13:25.002501248,8.371185970677967
Pacific,North Indian,31.60880525487388,-125.67483968518498,2016-03-13 04:35:53.876938464,0.7409101236869915
Indian,North Atlantic,33.498402199766616,-75.04811796415204,2016-03-15 17:58:22.751375680,4.27129285293983
Pacific,Arctic,-34.43817150358578,97.35553933140032,2016-03-18 07:20:51.625812896,1.853636191211224
Pacific,North Atlantic,48.177453118085815,-74.31058789357965,2016-03-20 20:43:20.500250112,1.8806990502551102
Pacific,North Atlantic,30.8990910740074,-48.308326856286044,2016-03-23 10:05:49.374687328,8.726976477034333
Indian,South Pacific,32.3525487731992,135.9677800421091,2016-03-25 23:28:18.249124544,4.217151000577917
Arctic,South Pacific,-30.824721075580698,3.6816577917101556,2016-03-28 12:50:47.123561760,5.135932474074472
Arctic,Antarctic,16.752484335007807,-158.36934339981667,2016-03-31 02:13:15.997998976,3.019412384511585
Atlantic,North Indian,-58.72494508718307,-90.8789775712888,2016-04-02 15:35:44.872436192,29.350569351660496
Indian,North Atlantic,54.80576464330673,4.082017779240147,2016-04-05 04:58:13.746873408,7.689694817527237
Pacific,South Pacific,-57.996055401707004,-141.39511136297153,2016-04-07 18:20:42.621310656,1.6109225182206908
Pacific,North Pacific,33.32129478920218,-37.555253731109275,2016-04-10 07:43:11.495747872,14.070047068384412
Arctic,North Indian,39.20805052744973,-77.7298191337369,2016-04-12 21:05:40.370185088,5.246059706315725
Pacific,South Indian,-56.04509912887305,62.262144088692715,2016-04-15 10:28:09.244622304,24.377463083447783
Pacific,Arctic,-49.95184589043944,-87.1667987227169,2016-04-17 23:50:38.119059520,7.329349959573513
Pacific,South Atlantic,-30.18877353841932,1.0721925294467625,2016-04-20 13:13:06.993496736,3.684363410234002
Pacific,North Indian,-29.705703064468764,154.7283910707802,2016-04-23 02:35:35.867933952,4.297156539143305
Pacific,South Atlantic,-57.63331059658419,-133.71548189213408,2016-04-25 15:58:04.742371168,4.941244157931213
Atlantic,North Atlantic,-48.33752111310557,52.14791041096555,2016-04-28 05:20:33.616808384,12.058336257637984
Atlantic,Arctic,-29.62945219785423,15.261827136623811,2016-04-30 18:43:02.491245600,3.369954861717631
Arctic,South Atlantic,67.07165617907414,-94.70399429817179,2016-05-03 08:05:31.365682816,25.6278758472979
Arctic,North Atlantic,35.52238851918733,-41.017268774999074,2016-05-05 21:28:00.240120032,10.682102704867761
Pacific,North Pacific,-31.91547460579897,1.559186291461213,2016-05-08 10:50:29.114557280,9.247951988789724
Pacific,South Atlantic,51.50866451492447,18.322335277045095,2016-05-11 00:12:57.988994496,7.9489974793347935
Atlantic,Arctic,23.86341667053133,134.77933342901144,2016-05-13 13:35:26.863431712,7.242006859353983
Atlantic,Antarctic,29.672438883339737,67.74016231761077,2016-05-16 02:57:55.737868928,2.0760677609395453
Pacific,North Indian,17.2376259165934,-66.5742143832365,2016-05-18 16:20:24.612306144,9.899986520416684
Indian,North Atlantic,35.37911465490219,-154.15270185628685,2016-05-21 05:42:53.486743360,50.6903172008555
Atlantic,North Indian,50.66754910867693,-23.987898469139438,2016-05-23 19:05:22.361180576,14.758532795612055
Atlantic,Arctic,-47.31470795508497,-165.51188257706974,2016-05-26 08:27:51.235617792,11.455338645590652
Atlantic,South Pacific,-47.35695193878079,128.02596535268412,2016-05-28 21:50:20.110055008,1.5920678996681223
Pacific,North Atlantic,47.52952541550401,114.16582158125215,2016-05-31 11:12:48.984492224,21.89229561983681
Southern,South Atlantic,-40.283295153509364,-150.4912400663434,2016-06-03 00:35:17.858929440,16.485844847142623
Indian,North Atlantic,47.68198592343954,-9.568392971959586,2016-06-05 13:57:46.733366656,23.746324743522155
Pacific,North Indian,-26.15779634336617,-3.512069865950659,2016-06-08 03:20:15.607803872,2.992602112348638
Arctic,North Pacific,-56.36365335420333,-41.08293569053209,2016-06-10 16:42:44.482241120,4.953688732499266
Atlantic,North Atlantic,29.983365360686484,2.246135974976844,2016-06-13 06:05:13.356678336,1.6723512902294415
Arctic,South Atlantic,36.54212708570865,-90.97135242201978,2016-06-15 19:27:42.231115552,1.5371666864192672
Indian,South Pacific,-13.84168049856506,172.07140296706834,2016-06-18 08:50:11.105552768,4.149889606991769
Atlantic,Antarctic,48.08080933872028,-165.51112529224653,2016-06-20 22:12:39.979989984,11.796057604301295
Pacific,South Indian,29.090370599602643,145.3986821345069,2016-06-23 11:35:08.854427200,4.872371100053546
Pacific,North Pacific,29.967833464141147,-141.53476627049645,2016-06-26 00:57:37.728864416,3.784269269730305
Atlantic,Antarctic,56.06798141422112,109.8343809446722,2016-06-28 14:20:06.603301632,10.375385022606572
Indian,South Pacific,55.102951981359,64.2487019416644,2016-07-01 03:42:35.477738848,0.2887610159599933
Pacific,North Atlantic,34.132641560410015,-172.9118476887296,2016-07-03 17:05:04.352176064,4.295579322697923
Pacific,North Indian,61.487368392567404,77.01914873763147,2016-07-06 06:27:33.226613280,10.36359335581299
Arctic,Arctic,64.6191115057746,-46.74119197090419,2016-07-08 19:50:02.101050496,4.936085263379132
Southern,North Indian,52.29528378919669,-135.616896242622,2016-07-11 09:12:30.975487744,27.091084256748807
Atlantic,Antarctic,10.065075516334733,58.69939094500343,2016-07-13 22:34:59.849924960,3.8141060078746936
Pacific,South Atlantic,-2.6854573095845904,139.79189597368764,2016-07-16 11:57:28.724362176,4.087141837963793
Pacific,North Indian,-55.11552484020068,-2.787693703580012,2016-07-19 01:19:57.598799392,2.756474008005519
Pacific,North Pacific,-35.24147977102255,173.73328992381164,2016-07-21 14:42:26.473236608,3.4635778318697072
Southern,North Indian,16.313364651389136,79.44131636968754,2016-07-24 04:04:55.347673824,9.747503520012073
Pacific,South Atlantic,49.88745404261685,70.6845441943011,2016-07-26 17:27:24.222111040,16.578493448001907
Atlantic,South Indian,-26.768231574199007,-1.2280055645582708,2016-07-29 06:49:53.096548256,63.74672875224016
Pacific,North Atlantic,-17.25170390544526,135.51453894327662,2016-07-31 20:12:21.970985472,13.163081981306705
Atlantic,Arctic,-50.16619151454455,-13.3809634084292,2016-08-03 09:34:50.845422688,2.2754086895861647
Indian,Antarctic,40.04801966831519,166.3471360934003,2016-08-05 22:57:19.719859904,25.575915477495677
