Oceans,Regions,Latitude,Longitude,Date,Concentration,is_hotspot,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,days_since_start,years_since_start,lat_rad,lon_rad,x,y,z,lat_bin,lon_bin,spatial_grid,distance_from_equator,distance_from_prime_meridian,northern_hemisphere,eastern_hemisphere,coastal_proxy,Oceans_encoded,Oceans_Pacific,Oceans_Atlantic,Oceans_Indian,Oceans_Arctic,Oceans_Southern,Regions_encoded,Regions_North Pacific,Regions_South Atlantic,Regions_North Atlantic,Regions_North Indian,Regions_Antarctic,is_pacific,is_atlantic,is_indian,is_arctic,is_southern,ocean_basin,water_body_type,distance_to_pacific_gyre,distance_to_atlantic_gyre,distance_to_great_barrier_reef,distance_to_mediterranean_center,distance_to_north_pole,distance_to_equator_center,nearest_neighbor_distance,distance_to_centroid,lat_month_interaction,lon_season_interaction,gyre_distance_season,lat_lon_product,coord_magnitude,spatial_Latitude_count,spatial_Latitude_mean,spatial_Latitude_std,spatial_Longitude_mean,spatial_Longitude_std,spatial_year_min,spatial_year_max,spatial_year_nunique,monthly_Latitude_count,monthly_Latitude_mean,monthly_Longitude_mean
Indian,South Atlantic,-13.815261652546642,-140.6658396272914,2012-04-16 05:31:21.940970480,2.5079287959604932,0,2012,4,16,107,16,2,spring,0.8660254037844387,-0.49999999999999983,0.9634705485641488,-0.2678143051621742,836,2.2888432580424367,-0.24112180286145177,-2.455082046578548,-4785.173511486602,-3921.3857194232387,-1521.344636980875,7,2,142,13.815261652546642,140.6658396272914,0,0,5824.3580305972755,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,Atlantic_Basin,Tropical,5428.46412284118,11782.728391382341,7701.864482350594,16555.796451074162,11543.730404040592,15421.024041725988,547.1483931738943,15051.291555398724,-55.26104661018657,-281.3316792545828,10856.92824568236,1943.3353800261948,141.34263296181797,2,-11.965689469508781,2.615690065840155,-138.88465161636205,2.5189802421926513,2012,2017,2,163,9.344456984175995,-6.848691572181268
Atlantic,North Atlantic,3.497304872755013,1.0021358779098133,2012-04-18 18:53:50.815407696,6.857879738819412,0,2012,4,18,109,16,2,spring,0.8660254037844387,-0.49999999999999983,0.9536809966304457,-0.30081980763566735,838,2.294318959616701,0.06103948497561631,0.01749057062189015,6358.162420310851,111.21923046711683,388.6411194420426,9,10,190,3.497304872755013,1.0021358779098133,1,1,5338.31639331028,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,Atlantic_Basin,Tropical,14110.835555219272,5218.650536063492,15977.588287590048,3889.2125123435007,9618.660839230633,404.51378767666745,315.2358911619214,1127.52761597242,13.989219491020052,2.0042717558196266,28221.671110438543,3.5047746889766125,3.6380513590093844,5,1.9290730417163426,1.5522633007883744,9.077224132947554,5.939827148557899,2011,2023,5,163,9.344456984175995,-6.848691572181268
Pacific,South Indian,36.99637897610629,-129.3366124633746,2012-04-21 08:16:19.689844912,4.58349730923047,0,2012,4,21,112,16,2,spring,0.8660254037844387,-0.49999999999999983,0.9368813462954315,-0.3496474552512284,841,2.302532511978097,0.6457086244486634,-2.2573497308618204,-3225.3784979514953,-3935.5089256287124,3833.8419426534647,14,2,282,36.99637897610629,129.3366124633746,1,0,1061.0141263342696,3,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,984.0460547009751,8006.882240380912,10659.290222171423,11103.997874782417,5893.733751647852,13389.535804854297,104.97465296080351,12064.92635864148,147.98551590442517,-258.6732249267492,1968.0921094019502,-4784.986330180799,134.52394352250022,39,34.31166341861575,1.9971700671418933,-134.584114302088,4.73239063066018,2010,2023,13,163,9.344456984175995,-6.848691572181268
Atlantic,Arctic,50.77012283846157,5.259091503196833,2012-04-23 21:38:48.564282128,1.3410480484394822,0,2012,4,23,114,17,2,spring,0.8660254037844387,-0.49999999999999983,0.9242907221930934,-0.3816892202666588,843,2.308008213552361,0.8861058051731235,0.09178846239444263,4012.2711771721133,369.31796804763707,4935.070945722166,17,10,350,50.77012283846157,5.259091503196833,1,1,368.91741797341996,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,9889.084873491547,4380.043097436548,15052.49382030195,1817.5849836646719,4362.163313252316,5667.246148233316,92.10172652414396,4588.573714336164,203.08049135384627,10.518183006393667,19778.169746983094,267.00472163601273,51.041781086395034,25,52.90028066352101,1.6352103237371483,6.399142851999601,4.131723937626008,2010,2023,13,163,9.344456984175995,-6.848691572181268
Indian,North Atlantic,32.6304611872896,-47.55494689694076,2012-04-26 11:01:17.438719360,14.222556230138387,1,2012,4,26,117,17,2,spring,0.8660254037844387,-0.49999999999999983,0.9033558023246845,-0.4288919379124835,846,2.316221765913758,0.5695089841624216,-0.8299903989626768,3621.0424508812903,-3959.29067976603,3435.361681400296,14,7,287,32.6304611872896,47.55494689694076,1,0,2511.6888910751013,2,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,8200.468698891917,774.7514560435017,17832.114234354503,5657.434268071238,6379.201659911498,6156.176914481571,72.97227782973376,4873.247499365436,130.5218447491584,-95.10989379388153,16400.937397783833,-1551.7398489842435,57.673390499138065,34,34.121059881877805,1.7738794035723036,-42.36094837819814,3.8927100916820243,2010,2023,12,163,9.344456984175995,-6.848691572181268
Pacific,North Atlantic,-29.005560223221565,9.698080462283311,2012-04-29 00:23:46.313156576,13.589735869524262,0,2012,4,29,120,17,2,spring,0.8660254037844387,-0.49999999999999983,0.8800122039735357,-0.47495107206704995,849,2.324435318275154,-0.5062425272807177,0.16926343519017753,5492.274959735951,938.6223728487463,-3089.2628259578787,4,10,90,29.005560223221565,9.698080462283311,0,1,9001.007580974388,3,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,17093.090915703255,8414.477075298528,13063.307504674756,7249.550786420363,13232.814539315737,3385.854172424108,94.90411638582398,4727.2938043332615,-116.02224089288626,19.396160924566622,34186.18183140651,-281.29825689840703,30.583905710616072,20,-30.63917075334827,1.351190036635137,6.4366421290465325,4.506351863512729,2011,2023,10,163,9.344456984175995,-6.848691572181268
Pacific,North Pacific,57.81305077592287,2.2938024762523224,2012-05-01 13:46:15.187593792,7.815671671373024,0,2012,5,1,122,18,2,spring,0.49999999999999994,-0.8660254037844387,0.8631421280499114,-0.5049610547215204,851,2.329911019849418,1.0090280866625165,0.04003440560100207,3391.007397465093,135.82954039750533,5391.869820970497,18,10,370,57.81305077592287,2.2938024762523224,1,1,715.9230203301375,3,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,9111.34144230523,4464.114926287152,14728.423255544916,2600.4698179607285,3579.0254578833924,6431.73052746306,115.24318689122488,5299.552343528144,289.0652538796143,4.587604952504645,18222.68288461046,132.61171902951313,57.85853757069476,12,59.22205628641506,1.9479432997544204,5.852092709011601,5.512893243887319,2012,2022,7,170,11.07788193669747,-2.312503797690794
Pacific,South Atlantic,32.05915349781243,119.7931206429771,2012-05-04 03:08:44.062031008,2.400882983846436,0,2012,5,4,125,18,2,spring,0.49999999999999994,-0.8660254037844387,0.835925479418637,-0.548842958284719,854,2.3381245722108144,0.5595377839390836,2.090784376458737,-2682.811519746972,4685.757469307587,3381.6919268823267,14,16,296,32.05915349781243,119.7931206429771,1,1,1878.2336223394705,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Indian_Basin,Temperate,8845.207006915047,12792.813319274603,6275.769013814085,9132.423487956643,6442.728176534384,12776.729640287442,267.7630236641365,12579.657859487723,160.29576748906214,239.5862412859542,17690.414013830094,3840.466042675166,124.00879435096192,2,31.631158549313078,0.6052762607949603,121.11492259821978,1.8693102518754532,2012,2018,2,170,11.07788193669747,-2.312503797690794
Pacific,North Indian,-1.4189547359380306,-27.396089281080627,2012-05-06 16:31:12.936468224,2.4343068902721905,0,2012,5,6,127,18,2,spring,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272,856,2.3436002737850785,-0.024765432078885343,-0.4781519601251832,5654.7373806085425,-2930.647801748614,-157.76443976529166,9,8,188,1.4189547359380306,27.396089281080627,0,0,6428.78630961118,3,1,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,Atlantic_Basin,Tropical,12143.080602756136,3740.8216060362015,17770.347187636533,6044.311651388935,10165.323965784864,3050.0735955359933,311.71533376267075,2691.153816686094,-7.094773679690153,-54.792178562161254,24286.16120551227,38.87381063157047,27.432811384172453,2,0.7669712869823943,3.091366227958346,-23.95956768240303,4.859975452237928,2012,2017,2,170,11.07788193669747,-2.312503797690794
Arctic,Antarctic,62.85657194129846,17.353358205174576,2012-05-09 05:53:41.810905440,75.98791340769792,1,2012,5,9,130,19,2,spring,0.49999999999999994,-0.8660254037844387,0.7856498550787145,-0.6186714032625031,859,2.351813826146475,1.097054136892342,0.30287323695827006,2774.2773341457755,866.9262470259508,5669.344332060146,18,10,370,62.85657194129846,17.353358205174576,1,1,1625.160768651433,4,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,Atlantic_Basin,Temperate,8948.216777956834,5431.54207672098,13731.7439816339,2990.7016441393316,3018.2114918691746,7137.136976983953,468.51604329261465,6107.596065991121,314.28285970649233,34.70671641034915,17896.433555913667,1090.7726084466776,65.20803383946435,12,59.22205628641506,1.9479432997544204,5.852092709011601,5.512893243887319,2012,2022,7,170,11.07788193669747,-2.312503797690794
Indian,South Pacific,18.899896429450248,23.332601191025617,2012-05-11 19:16:10.685342672,0.5368254069719212,0,2012,5,11,132,19,2,spring,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,861,2.3572895277207393,0.329865420979827,0.4072307138381474,5534.590533551924,2387.305434839404,2063.666975726382,12,11,251,18.899896429450248,23.332601191025617,1,1,4155.760023280227,2,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,Indian_Basin,Tropical,13768.552246203406,6451.074190658297,14098.597190638477,2069.3414106543537,7905.970800947809,3301.400964528134,447.435412669701,3310.0942085786824,94.49948214725124,46.665202382051234,27537.104492406812,440.9837459400517,30.026927305060642,1,18.899896429450248,0.0,23.332601191025617,0.0,2012,2012,1,170,11.07788193669747,-2.312503797690794
Atlantic,South Pacific,46.814057631385005,-135.97606037498417,2012-05-14 08:38:39.559779888,2.4827653575615583,0,2012,5,14,135,20,2,spring,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106,864,2.3655030800821355,0.8170594418860463,-2.373229957434069,-3135.1348812334404,-3030.097112466905,4645.329026612981,16,2,322,46.814057631385005,135.97606037498417,1,0,2063.4509089167955,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,1355.9959472275948,8047.219164821409,10512.438593778377,10361.691317146251,4802.0576937542855,13285.38621690328,336.09572759681333,11917.721651748428,234.07028815692502,-271.95212074996834,2711.9918944551896,-6365.591126883196,143.80905738866372,4,46.66562043529389,2.1370686800782472,-134.5473246923387,4.639721386941909,2012,2023,4,170,11.07788193669747,-2.312503797690794
Pacific,North Atlantic,35.587903661228125,-42.50299168963514,2012-05-16 22:01:08.434217104,63.407982346989705,1,2012,5,16,137,20,2,spring,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596,866,2.3709787816563996,0.6211260927709754,-0.741817146931921,3819.6863665753863,-3500.464620465351,3707.6116978276577,14,7,287,35.587903661228125,42.50299168963514,1,0,2796.722427664762,3,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,8418.254744767506,663.8598442091501,17846.772617187078,5107.24994989287,6050.349060966401,5911.439095449051,134.59942985900994,4585.0230275485765,177.93951830614063,-85.00598337927028,16836.509489535012,-1512.592373564715,55.434674974875136,34,34.121059881877805,1.7738794035723036,-42.36094837819814,3.8927100916820243,2010,2023,12,170,11.07788193669747,-2.312503797690794
Atlantic,Antarctic,-35.540899462776835,139.68318456094966,2012-05-19 11:23:37.308654320,86.71450222695321,1,2012,5,19,140,20,2,spring,0.49999999999999994,-0.8660254037844387,0.6680638642135335,-0.7441039398713607,869,2.379192334017796,-0.6203057147457396,2.4379314802594814,-3952.755291702485,3354.1751699636898,-3703.360032877854,3,17,77,35.540899462776835,139.68318456094966,0,1,1067.629450636373,0,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,Indian_Basin,Temperate,11429.201311438615,19398.256476385293,2079.539991521182,15094.389661568162,13959.511106655393,14271.590130745872,208.64311148349753,15604.991687928557,-177.7044973138842,279.3663691218993,22858.40262287723,-4964.466019121213,144.13378363073502,6,-38.354902971639184,2.448864129687337,137.47713093538292,5.570371046475982,2012,2022,5,170,11.07788193669747,-2.312503797690794
Atlantic,Antarctic,-12.377291789161404,-166.75999461608762,2012-05-22 00:46:06.183091536,40.41241830416818,1,2012,5,22,143,21,2,spring,0.49999999999999994,-0.8660254037844387,0.6287628145958344,-0.777597146973627,872,2.3874058863791925,-0.21602449420092631,-2.9105109666587463,-6057.510754241701,-1425.2392384704726,-1365.6125275385612,7,0,140,12.377291789161404,166.75999461608762,0,0,4871.301272050615,0,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,Atlantic_Basin,Tropical,5975.413697774,14214.792920633585,4989.072723631639,17382.44080997139,11383.835450564387,18008.17991416454,344.29662835930577,17878.851262087846,-61.88645894580702,-333.51998923217525,11950.827395548,2064.0371121223016,167.2186985847923,7,-11.44976497080311,1.2811072797901053,-172.11479373413027,7.564456731667123,2011,2021,5,170,11.07788193669747,-2.312503797690794
Pacific,South Atlantic,-43.38684652648314,161.25744469667453,2012-05-24 14:08:35.057528752,12.576730204436496,0,2012,5,24,145,21,2,spring,0.49999999999999994,-0.8660254037844387,0.6016240632249226,-0.7987793728863649,874,2.3928815879534566,-0.7572433239445959,2.8144733533096393,-4384.491241577664,1487.6989107073668,-4376.371728225205,2,18,58,43.38684652648314,161.25744469667453,0,1,1367.4385351481426,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Pacific_Basin,Temperate,10550.419584035442,17617.27402363046,3124.3300596070317,17036.076917611317,14831.940614861307,14843.122527631198,220.63505724082506,16176.99745789212,-216.9342326324157,322.51488939334905,21100.839168070885,-6996.45200430746,166.99216125798733,2,-43.159776642870014,0.3211253090121554,159.93339896069088,1.8724834370303378,2012,2015,2,170,11.07788193669747,-2.312503797690794
Atlantic,Arctic,5.211875160002242,-171.61665140067052,2012-05-27 03:31:03.931965984,3.9101825873777334,0,2012,5,27,148,21,2,spring,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745037,877,2.401095140314853,0.0909643817449454,-2.995275618189039,-6276.865391081091,-925.0229482148111,578.7351790969716,10,0,200,5.211875160002242,171.61665140067052,1,0,5844.837419909055,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Tropical,4635.391950639641,13546.630207148026,5221.269381204172,15380.88181014535,9428.00932191324,18918.533716808473,360.67658917111055,17620.817683688467,26.05937580001121,-343.23330280134104,9270.783901279283,-894.4445624779186,171.69577362492856,6,7.469764917033366,1.6848832798145943,-172.2247569333124,3.2576899521376936,2012,2022,5,170,11.07788193669747,-2.312503797690794
Atlantic,Arctic,46.98922153515749,-64.47061564047924,2012-05-29 16:53:32.806403200,1.3734943129546875,0,2012,5,29,150,22,2,spring,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311,879,2.406570841889117,0.8201166287375227,-1.1252245137141155,1872.964454602582,-3921.5745242616094,4658.636968304955,16,6,326,46.98922153515749,64.47061564047924,1,0,1034.5222364722554,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Atlantic_Basin,Temperate,6228.0770907058895,2824.9466625110313,15700.185114640515,6443.8131609051225,4782.5803563235295,8106.493555546525,233.28172535700972,6758.990634058525,234.94610767578746,-128.94123128095848,12456.154181411779,-3029.4240408384685,79.77748568075152,11,47.033636371706194,2.1853987946435,-67.43713833638763,4.4786013158348625,2010,2022,7,170,11.07788193669747,-2.312503797690794
Indian,South Indian,28.232720707996,-9.790392919419109,2012-06-01 06:16:01.680840416,11.091177274086087,0,2012,6,1,153,22,2,summer,1.2246467991473532e-16,-1.0,0.48627270710869,-0.8738071036110808,882,2.414784394250513,0.49275393315051474,-0.17087459150780332,5531.3177779063535,-954.4693710979994,3013.826945836955,13,9,269,28.232720707996,9.790392919419109,1,0,2715.663068585138,2,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,11255.215949296195,2932.818922569898,17389.593230242743,2480.7875594833554,6868.2080899083585,3308.0024530549617,178.2105034510185,1993.469323251925,169.396324247976,-19.580785838838217,22510.43189859239,-276.4094289155013,29.882073423581534,5,28.34773928955182,1.052605876813716,-13.967150296218403,3.8076550803272937,2012,2021,4,164,11.156241280320087,-2.13683030530017
Indian,North Pacific,-16.29924355193715,-74.04417207675507,2012-06-03 19:38:30.555277632,3.445086008867534,0,2012,6,3,155,22,2,summer,1.2246467991473532e-16,-1.0,0.4559066935084588,-0.8900275764346767,884,2.4202600958247777,-0.28447546556575865,-1.2923145946526235,1680.974572682149,-5879.358287800949,-1788.046870096628,6,5,125,16.29924355193715,74.04417207675507,0,0,6338.02834830205,2,0,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,Atlantic_Basin,Tropical,8987.878518845666,6309.299099917239,14121.115247925272,10979.774791460295,11819.936589129733,8306.427550686574,774.5848408318277,8030.072128884208,-97.79546131162289,-148.08834415351015,17975.75703769133,1206.8639942805748,75.81691604712948,3,-17.7978141056807,1.3275930274486145,-81.86352216547424,6.893505781082873,2010,2021,3,164,11.156241280320087,-2.13683030530017
Pacific,South Atlantic,-43.004483870479504,-102.57427027258112,2012-06-06 09:00:59.429714848,31.551535115405315,1,2012,6,6,158,23,2,summer,1.2246467991473532e-16,-1.0,0.4093559588156213,-0.9123747579707273,887,2.428473648186174,-0.750569836660662,-1.7902587440870819,-1014.3123387918272,-4547.363778796011,-4345.376179649895,2,4,44,43.004483870479504,102.57427027258112,0,0,8654.339508453066,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Atlantic_Basin,Temperate,9468.445222983439,10321.885153543524,10211.198905838226,14726.231757560732,14789.423827375364,11026.190341145359,293.14842585012065,11318.353691048771,-258.026903222877,-205.14854054516223,18936.890445966877,4411.15355146342,111.22439730076692,4,-44.064565007933034,1.7834335456762653,-100.42634164320656,5.730667280088354,2012,2022,3,164,11.156241280320087,-2.13683030530017
Atlantic,South Atlantic,-9.944639080746484,121.13034899974964,2012-06-08 22:23:28.304152064,1.157781000615415,0,2012,6,8,160,23,2,summer,1.2246467991473532e-16,-1.0,0.3777079652039649,-0.9259247771938498,889,2.433949349760438,-0.17356669488152837,2.1141234141354515,-3244.2350494082116,5371.594787280416,-1100.2496923213168,7,16,156,9.944639080746484,121.13034899974964,0,1,4058.850601669574,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Indian_Basin,Tropical,11443.32730066253,17048.26236282564,2927.698013846727,12102.246300266523,11113.336811100504,13411.423598338464,434.2467077382652,14268.425540190818,-59.6678344844789,242.26069799949929,22886.65460132506,-1204.597602527371,121.537884197675,2,-10.92686924201528,1.3890832154382449,119.41147811390982,2.4308505187229295,2012,2016,2,164,11.156241280320087,-2.13683030530017
Indian,North Pacific,31.3327377711205,-116.4230533190184,2012-06-11 11:45:57.178589296,9.028852897693442,0,2012,6,11,163,24,2,summer,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993,892,2.4421629021218343,0.5468594377700422,-2.031965605641783,-2421.6057021709325,-4873.3686374081135,3312.9661856318753,14,3,283,31.3327377711205,116.4230533190184,1,0,340.027448445321,2,0,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,Atlantic_Basin,Temperate,2226.6475733838724,7149.862493205306,11641.96615668234,10976.759472182635,6523.501919977347,12491.612062264314,157.88748365739158,11246.831243420467,187.996426626723,-232.8461066380368,4453.295146767745,-3647.8530001579834,120.56561616131194,40,33.86665913139119,1.9352540574975083,-118.76315658081111,5.015255194900284,2010,2023,14,164,11.156241280320087,-2.13683030530017
